n_families,s_min,s_max,e_min,e_max,bbox_area,mean_nearest_neighbor_distance,mean_pairwise_distance,density,perm
21,0,36,6,45,1480,4.2034656963280534,20.937578588352128,0.01418918918918919,1384
21,0,36,4,46,1591,3.6735288931268557,19.50912060001957,0.013199245757385292,1385
21,0,34,11,47,1295,4.246596021055975,17.89888658741307,0.016216216216216217,1386
21,1,37,4,44,1517,4.742739912976075,18.095993983021415,0.013843111404087014,1387
21,3,36,0,49,1700,4.691787586869148,18.89834025409496,0.012352941176470587,1388
21,0,36,14,52,1443,3.5142244275157575,18.392101135170137,0.014553014553014554,1389
21,0,35,20,51,1152,4.695972132509295,15.532747067657548,0.018229166666666668,1390
21,1,32,10,51,1344,4.648348271740445,18.764190904781046,0.015625,1391
21,0,37,8,50,1634,4.7912582172329,19.5499941388761,0.012851897184822521,1392
21,2,36,16,45,1050,4.182451916496148,17.658725129525884,0.02,1393
21,0,32,12,52,1353,4.052568445340953,18.95018703331425,0.015521064301552107,1394
21,2,34,12,52,1353,4.699541074396866,19.282317493288964,0.015521064301552107,1395
21,0,28,2,50,1421,4.361956169231224,20.047002444518593,0.014778325123152709,1396
21,0,34,11,52,1470,3.8719899418500203,19.824396660597163,0.014285714285714285,1397
21,0,36,4,51,1776,4.516414474318726,21.31759374439687,0.011824324324324325,1398
21,3,37,0,50,1785,5.248925931515499,21.24659240167171,0.011764705882352941,1399
21,0,35,12,51,1440,4.261604700887419,18.226004713110424,0.014583333333333334,1400
21,0,37,22,50,1102,3.58334314955273,17.87905753979046,0.019056261343012703,1401
21,0,33,1,44,1496,4.153244273823986,17.95087284662482,0.014037433155080214,1402
21,1,38,7,47,1558,4.938505354292764,19.124392634150038,0.013478818998716302,1403
21,0,36,12,51,1480,4.717341226148496,18.832624252537283,0.01418918918918919,1404
21,0,36,0,51,1924,5.451733502733003,21.927906404816056,0.010914760914760915,1405
21,0,34,17,46,1050,3.836012252221651,17.06714524520678,0.02,1406
21,0,32,4,51,1584,4.9586004967564214,17.23247178297757,0.013257575757575758,1407
21,4,38,19,51,1155,3.630540974968974,16.70310781565218,0.01818181818181818,1408
21,0,36,13,45,1221,4.146964296070361,16.54585437763454,0.0171990171990172,1409
21,2,37,16,52,1332,4.61078550121851,17.657205479409367,0.015765765765765764,1410
21,1,32,11,51,1312,4.428909055835094,17.718538702186493,0.01600609756097561,1411
21,0,36,6,48,1591,5.873513895098294,21.93686704700999,0.013199245757385292,1412
21,4,34,8,51,1364,4.984565682744865,20.866613113361623,0.015395894428152493,1413
21,1,37,0,48,1813,4.879515944650729,20.83743938114549,0.011583011583011582,1414
21,2,37,16,48,1188,3.684150438332022,19.441156639047936,0.017676767676767676,1415
21,4,37,13,46,1156,4.464242724443686,18.348367961824685,0.018166089965397925,1416
21,1,37,9,46,1406,4.9533466378977735,20.13689898046024,0.014935988620199146,1417
21,1,34,9,51,1462,4.361994507743736,20.65621432503204,0.014363885088919288,1418
21,2,38,6,49,1628,6.068435705242469,20.789980060111056,0.012899262899262898,1419
21,1,34,6,51,1564,4.207350226056383,20.12998016542178,0.013427109974424553,1420
21,1,36,15,50,1296,3.755607666390937,17.815614944357815,0.016203703703703703,1421
21,2,35,15,52,1292,3.732829606356666,18.705031714849635,0.016253869969040248,1422
21,1,36,13,45,1188,4.761301977216859,17.58016346282816,0.017676767676767676,1423
21,2,34,9,47,1287,4.873384439602253,17.19068496078272,0.016317016317016316,1424
21,1,37,12,52,1517,5.265970699758233,20.346159549955953,0.013843111404087014,1425
21,0,36,1,50,1850,5.5484483931302755,21.32705977104653,0.011351351351351352,1426
21,4,34,13,48,1116,4.392329047213212,17.7016350235429,0.01881720430107527,1427
21,0,34,13,50,1330,4.532001758498687,19.146629586251258,0.015789473684210527,1428
21,1,38,5,49,1710,3.689851388732565,21.176217577486387,0.012280701754385965,1429
21,2,27,14,51,988,3.121302561956315,15.352839124316016,0.02125506072874494,1430
21,0,37,15,52,1444,4.204659798118468,18.97563949745636,0.014542936288088643,1431
21,0,32,4,51,1584,5.262587301332101,19.946603638589057,0.013257575757575758,1432
21,2,34,5,46,1386,3.5543027412589474,20.722919838391483,0.015151515151515152,1433
21,0,36,11,51,1517,4.0709847774743295,19.969083933616393,0.013843111404087014,1434
21,1,37,12,51,1480,4.512260511716241,20.87123211711464,0.01418918918918919,1435
21,1,36,16,48,1188,4.284483932967076,16.01935684324111,0.017676767676767676,1436
21,1,34,19,52,1156,3.42769173554344,17.529301754672026,0.018166089965397925,1437
21,0,38,11,50,1560,4.00240104266018,21.14078194914234,0.013461538461538462,1438
21,5,27,18,52,805,3.49038974302403,14.776107117061045,0.02608695652173913,1439
21,1,37,3,49,1739,4.858109278571259,21.05495938079762,0.012075905692926969,1440
21,0,33,15,50,1224,4.298569028587584,19.523430364483342,0.01715686274509804,1441
21,0,35,9,51,1548,4.289549703125282,19.959977542756082,0.013565891472868217,1442
21,1,37,5,47,1591,4.373730150749464,19.876936073736434,0.013199245757385292,1443
21,5,35,19,46,868,4.011953332112078,16.584128211020573,0.024193548387096774,1444
21,1,36,18,49,1152,4.420297612641641,17.10291464966624,0.018229166666666668,1445
21,0,33,4,47,1496,4.906157480909066,21.926674784361577,0.014037433155080214,1446
21,0,33,5,50,1564,4.709592160613973,19.941090871676984,0.013427109974424553,1447
21,2,26,9,52,1100,4.133903794832222,18.433312526835298,0.019090909090909092,1448
21,3,35,13,52,1320,4.262974335941463,17.86002344433646,0.015909090909090907,1449
21,2,33,22,51,960,3.676127015799563,17.42869693777261,0.021875,1450
21,0,36,2,51,1850,3.8500465148148284,21.790539039580043,0.011351351351351352,1451
21,1,34,15,51,1258,3.6857515115022386,18.687280500594138,0.016693163751987282,1452
21,0,28,15,48,986,3.627963310673149,15.79339472131125,0.02129817444219067,1453
21,5,34,21,51,930,4.062092876428283,16.396332786224097,0.02258064516129032,1454
21,0,36,17,52,1332,4.007016520884114,18.250967942988968,0.015765765765765764,1455
21,0,37,8,51,1672,4.508122229748991,20.455833804465776,0.012559808612440191,1456
21,3,35,6,50,1485,4.086923082669959,17.36569642681214,0.014141414141414142,1457
21,1,36,18,49,1152,4.517292871520736,16.724284092096774,0.018229166666666668,1458
21,0,33,13,50,1292,4.172272377618628,18.054305989693084,0.016253869969040248,1459
21,0,37,9,51,1634,4.398184531924108,21.52091767047831,0.012851897184822521,1460
21,0,36,3,47,1665,3.8600522058215216,20.654032007713585,0.012612612612612612,1461
21,1,36,12,47,1296,5.016086413613873,18.320840596345082,0.016203703703703703,1462
21,1,39,13,49,1443,5.1687462988159245,19.139484774779206,0.014553014553014554,1463
21,0,38,5,47,1677,4.875862865620284,21.000736144165916,0.012522361359570662,1464
21,3,35,21,50,990,3.5709195142226067,16.74629121868716,0.021212121212121213,1465
21,0,36,19,49,1147,4.139440544594028,17.169526306317323,0.018308631211857017,1466
21,2,37,15,52,1368,5.128342440881823,17.91348380956026,0.015350877192982455,1467
21,2,37,12,46,1260,3.837389985353547,19.098212414693805,0.016666666666666666,1468
21,1,37,17,51,1295,3.864350273751038,18.415587928555937,0.016216216216216217,1469
21,3,36,20,49,1020,4.552870310248572,17.778916829300456,0.020588235294117647,1470
21,0,34,13,52,1400,5.62652634481988,18.62313731312432,0.015,1471
21,1,36,20,51,1152,3.630901645530575,16.233766715462245,0.018229166666666668,1472
21,2,37,5,49,1620,3.957353868425877,18.776131979500352,0.012962962962962963,1473
21,1,35,10,51,1470,4.3418859623042465,19.561855528465294,0.014285714285714285,1474
21,1,37,14,46,1221,4.446063971683121,16.48059689279961,0.0171990171990172,1475
21,2,37,16,52,1332,4.512713433116637,16.769189567606134,0.015765765765765764,1476
21,4,36,10,51,1386,3.3208597476800685,17.944826334538273,0.015151515151515152,1477
21,8,35,18,49,896,3.6803886215400814,15.97153278032364,0.0234375,1478
21,0,37,0,50,1938,4.604786507103268,19.461706645282842,0.010835913312693499,1479
21,1,38,14,46,1254,5.276688106304129,18.40519256127064,0.01674641148325359,1480
21,4,36,12,46,1155,4.408028263627729,19.498651556522383,0.01818181818181818,1481
21,0,34,12,51,1400,4.694194670867837,19.595015014745755,0.015,1482
21,0,33,14,50,1258,4.468676207849027,18.051853508163624,0.016693163751987282,1483
21,0,33,4,52,1666,4.440512010425284,22.302697012323694,0.012605042016806723,1484
21,4,36,14,51,1254,4.066411613079942,16.88234823057879,0.01674641148325359,1485
21,0,35,5,52,1728,4.838091809472242,19.95753327449802,0.012152777777777778,1486
21,3,35,4,50,1551,4.34974414244887,18.96982038986918,0.013539651837524178,1487
21,0,37,9,47,1482,3.9265873896524592,19.145835222543386,0.01417004048582996,1488
21,5,37,9,50,1386,4.009786073302,18.84777191416242,0.015151515151515152,1489
21,2,37,6,50,1620,4.880905313018881,18.78857146512778,0.012962962962962963,1490
21,2,34,5,51,1551,5.504915850070669,20.301116239537908,0.013539651837524178,1491
21,2,37,9,51,1548,4.868034852361278,19.015437484435505,0.013565891472868217,1492
21,0,34,5,48,1540,4.609014349150618,19.855276386731084,0.013636363636363636,1493
21,1,32,10,49,1280,4.261893080709468,19.222927116547233,0.01640625,1494
21,4,36,10,47,1254,4.564485293920439,17.17968988466303,0.01674641148325359,1495
21,0,32,4,50,1551,4.693581478161995,21.055786904016443,0.013539651837524178,1496
21,2,36,18,51,1190,3.7140598621067418,14.788284045993253,0.01764705882352941,1497
21,2,36,12,49,1330,4.743533827498973,16.622744751396276,0.015789473684210527,1498
21,2,37,5,50,1656,4.145896201559495,20.974415946521788,0.012681159420289856,1499
21,0,37,0,47,1824,3.6249949959371475,20.99008556865687,0.011513157894736841,1500
21,1,36,3,51,1764,4.49133867333925,21.136209029735372,0.011904761904761904,1501
21,0,34,15,52,1330,5.189832157330549,18.277139302672687,0.015789473684210527,1502
21,2,37,5,46,1512,3.803313689948144,17.296397249767168,0.013888888888888888,1503
21,0,36,1,51,1887,5.59080172485027,20.56339579244247,0.011128775834658187,1504
21,1,37,9,50,1554,3.805083873685419,18.83456816919649,0.013513513513513514,1505
21,2,37,4,49,1656,4.749903964132308,21.686132486395934,0.012681159420289856,1506
21,3,36,0,52,1802,4.523230955396132,20.263114835684057,0.011653718091009988,1507
21,0,36,4,49,1702,4.623863815072896,20.435843138784943,0.012338425381903642,1508
21,0,33,10,50,1394,5.058619042539176,20.142602218579338,0.015064562410329985,1509
21,3,36,0,50,1734,4.744536049012421,20.892736123293496,0.012110726643598616,1510
21,2,34,11,46,1188,4.207639291003251,19.750512282031387,0.017676767676767676,1511
21,1,37,9,52,1628,5.112797619448619,21.473159568948702,0.012899262899262898,1512
21,1,33,12,48,1221,4.49626772963514,18.18081798335358,0.0171990171990172,1513
21,0,32,12,50,1287,3.7712589768251896,19.24229618251013,0.016317016317016316,1514
21,6,38,18,47,990,3.1574872280413224,16.513678831292232,0.021212121212121213,1515
21,2,38,9,47,1443,4.235328747650409,19.37170950025507,0.014553014553014554,1516
21,0,34,4,50,1645,4.638150454443338,21.062410169838472,0.01276595744680851,1517
21,0,39,5,47,1720,4.909565872324554,21.274040263423633,0.012209302325581395,1518
21,2,37,18,51,1224,4.043419931092198,19.274389387800646,0.01715686274509804,1519
21,1,37,12,41,1110,3.8753896047464282,17.535842571719304,0.01891891891891892,1520
21,0,35,0,48,1764,4.284079143933252,22.281801914984026,0.011904761904761904,1521
21,0,36,11,51,1517,4.5046794808379165,21.96203995789548,0.013843111404087014,1522
21,0,32,12,51,1320,4.418031379294854,18.440210949653117,0.015909090909090907,1523
21,0,36,6,49,1628,4.464597605295614,21.249686521559568,0.012899262899262898,1524
21,0,38,5,50,1794,4.063058886223424,20.69311821990283,0.011705685618729096,1525
21,0,38,5,47,1677,5.368001904552812,19.718895222200903,0.012522361359570662,1526
21,3,36,14,48,1190,3.352657635551089,17.47300458013446,0.01764705882352941,1527
21,0,31,13,48,1152,3.348276414201045,18.186251409110614,0.018229166666666668,1528
21,0,36,5,49,1665,4.661955404766353,19.398899900575625,0.012612612612612612,1529
21,1,32,7,51,1440,4.138300120250263,20.116029024580403,0.014583333333333334,1530
21,0,38,19,51,1287,4.17077508914736,18.53080353459808,0.016317016317016316,1531
21,2,37,10,51,1512,2.7762166987428722,20.350826661981774,0.013888888888888888,1532
21,1,36,5,48,1584,4.232062557301195,18.619027582312818,0.013257575757575758,1533
21,1,31,8,52,1395,3.8642180917211357,20.15096312514167,0.015053763440860216,1534
21,2,35,5,50,1564,3.7885767459106217,18.6745436720239,0.013427109974424553,1535
21,1,30,10,50,1230,5.0113980313428605,18.630577345730135,0.01707317073170732,1536
21,0,36,15,44,1110,4.383485153679257,19.890819700682616,0.01891891891891892,1537
21,4,33,13,48,1080,3.3217060818085025,17.617878605787308,0.019444444444444445,1538
21,1,35,14,46,1155,4.4118281382124325,17.701249474537747,0.01818181818181818,1539
21,2,37,15,51,1332,5.138793422490183,18.941136374954574,0.015765765765765764,1540
21,2,34,5,52,1584,4.8242122972926325,19.68563210498402,0.013257575757575758,1541
21,2,36,13,50,1330,4.197870870086625,19.088033088506954,0.015789473684210527,1542
21,2,34,12,50,1287,4.214221845526915,18.362369307485153,0.016317016317016316,1543
21,1,34,8,51,1496,4.907555114528477,18.66609077730102,0.014037433155080214,1544
21,4,36,5,46,1386,4.729420541635456,21.230356174850332,0.015151515151515152,1545
21,2,36,10,50,1435,4.423310065752218,18.402787038750073,0.014634146341463415,1546
21,3,37,11,51,1435,4.4401061446381975,18.371821818352988,0.014634146341463415,1547
21,1,37,11,50,1480,4.281763065558589,20.581604096423156,0.01418918918918919,1548
21,0,32,12,52,1353,4.355628762427263,20.76414311464542,0.015521064301552107,1549
21,0,38,5,48,1716,5.239515808343185,20.119575095433415,0.012237762237762238,1550
21,1,32,4,52,1568,4.659255403277375,19.223630175813515,0.013392857142857142,1551
21,1,35,6,46,1435,4.955115211239338,19.30061597839304,0.014634146341463415,1552
21,1,33,14,46,1089,4.382255355084147,17.622429011987,0.01928374655647383,1553
21,1,36,6,49,1584,4.683279104595713,19.40260786690905,0.013257575757575758,1554
21,1,37,5,50,1702,4.999605749895159,20.451502549695917,0.012338425381903642,1555
21,1,28,4,51,1344,3.7818546934719883,19.307754021364083,0.015625,1556
21,0,35,7,45,1404,4.230804808984566,20.447122565129295,0.014957264957264958,1557
21,0,36,2,46,1665,4.832102552721628,19.80406082638469,0.012612612612612612,1558
21,3,34,15,51,1184,4.524643138495493,15.96172431846217,0.017736486486486486,1559
21,2,33,5,50,1472,4.137976917267549,19.048420379000895,0.014266304347826086,1560
21,1,33,12,51,1320,4.353842375635791,17.96098595392331,0.015909090909090907,1561
21,0,30,9,51,1333,4.6641794395996685,18.95694248352493,0.015753938484621154,1562
21,3,37,0,45,1610,4.940874661893882,19.561304331474517,0.013043478260869565,1563
21,0,34,14,49,1260,3.8921478933386515,19.311227227847322,0.016666666666666666,1564
21,0,34,2,49,1680,5.391873538629514,22.689035063066427,0.0125,1565
21,0,33,5,46,1428,4.259684999443741,20.616150202460666,0.014705882352941176,1566
21,0,37,15,52,1444,4.93156888361652,20.383346159870843,0.014542936288088643,1567
21,2,35,10,47,1292,4.918125626208102,18.19152599053578,0.016253869969040248,1568
21,0,33,4,48,1530,5.098426760686384,19.793067632344723,0.013725490196078431,1569
21,1,35,6,49,1540,4.868020525898835,19.2256607251878,0.013636363636363636,1570
21,1,32,11,52,1344,4.470852124141023,18.213930564006205,0.015625,1571
21,1,32,14,51,1216,4.227130292844605,16.66220344661344,0.017269736842105265,1572
21,3,34,15,48,1088,3.939671194756745,17.336013678260375,0.019301470588235295,1573
21,1,34,4,48,1530,4.40813088868192,19.59417746580367,0.013725490196078431,1574
21,0,36,2,52,1887,5.460376880530979,20.570487249942413,0.011128775834658187,1575
21,3,33,4,50,1457,4.017072012416336,21.120143970680402,0.014413177762525738,1576
21,2,36,15,50,1260,3.7168930071242237,19.951021396342682,0.016666666666666666,1577
21,1,37,6,44,1443,4.050200709657621,20.004676001598718,0.014553014553014554,1578
21,1,37,20,48,1073,3.932301714917643,17.247413485992368,0.0195712954333644,1579
21,2,37,10,46,1332,4.27049542269557,16.662323353311045,0.015765765765765764,1580
21,4,38,21,52,1120,4.523433534608481,17.039992816455147,0.01875,1581
21,0,37,15,51,1406,4.411906110769389,20.739427095320128,0.014935988620199146,1582
21,0,34,4,52,1715,4.4231726701849245,21.066290564876336,0.012244897959183673,1583
21,2,34,10,50,1353,4.625529496221805,19.029998354069438,0.015521064301552107,1584
21,2,33,13,47,1120,4.301941789887418,19.028701927091493,0.01875,1585
21,1,37,6,51,1702,5.507914617491362,21.958132194431524,0.012338425381903642,1586
21,0,35,8,48,1476,5.542857072742617,19.994950588546487,0.014227642276422764,1587
21,3,30,4,48,1260,3.66593058538948,17.067248035797792,0.016666666666666666,1588
21,2,34,9,49,1353,4.41970580967157,19.900576163427342,0.015521064301552107,1589
21,5,36,13,52,1280,3.974805094480042,19.468495756582556,0.01640625,1590
21,0,37,3,51,1862,4.1402261249175,22.029240284253905,0.011278195488721804,1591
21,4,37,7,50,1496,4.367927009292791,18.614458303155512,0.014037433155080214,1592
21,0,37,9,50,1596,4.757884352097284,20.3214728257893,0.013157894736842105,1593
21,1,35,5,50,1610,4.70890988459196,20.27450976986396,0.013043478260869565,1594
21,0,35,1,50,1800,3.964072022120471,18.97446487838511,0.011666666666666667,1595
21,1,36,11,50,1440,3.810948987317024,20.351463568289542,0.014583333333333334,1596
21,6,36,9,48,1240,4.152288778387773,18.365601371311065,0.016935483870967744,1597
21,5,33,12,50,1131,4.386776635335428,17.964872380963662,0.01856763925729443,1598
21,0,36,6,50,1665,4.9707778725786875,21.885966401889874,0.012612612612612612,1599
21,1,38,5,51,1786,5.365060371161074,20.33530466563108,0.011758118701007838,1600
21,3,29,16,49,918,3.61219466217586,15.347534380209396,0.02287581699346405,1601
21,1,38,5,50,1748,4.91055156867311,20.5524481420853,0.012013729977116704,1602
21,1,37,12,51,1480,4.567569313470928,19.09359047882605,0.01418918918918919,1603
21,1,33,11,51,1353,4.40045720797166,19.974128815631897,0.015521064301552107,1604
21,0,37,11,44,1292,4.727470019653494,17.68148000121718,0.016253869969040248,1605
21,0,33,16,47,1088,4.871322032305999,17.979419981770498,0.019301470588235295,1606
21,1,32,6,50,1440,4.161092966675956,17.95235614858455,0.014583333333333334,1607
21,0,33,0,49,1700,4.308149180469676,21.376324516608566,0.012352941176470587,1608
21,3,38,10,50,1476,5.30433675373949,20.713017479542412,0.014227642276422764,1609
21,1,37,13,52,1480,4.314299128559436,20.148672565755312,0.01418918918918919,1610
21,0,37,10,48,1482,4.168562411212967,18.10928104058129,0.01417004048582996,1611
21,4,35,10,49,1280,4.847006213406488,18.060761365396235,0.01640625,1612
21,0,33,0,47,1632,4.837990766077852,18.650983686814353,0.012867647058823529,1613
21,5,32,14,49,1008,3.4026799502138747,16.92894627087957,0.020833333333333332,1614
21,3,36,6,52,1598,4.95737187324069,21.015383546348094,0.013141426783479349,1615
21,4,32,19,52,986,4.1523622449328785,17.449193680193833,0.02129817444219067,1616
21,0,35,4,49,1656,4.303428005515153,19.249281527613114,0.012681159420289856,1617
21,0,35,12,48,1332,5.140974363564994,19.300891080600064,0.015765765765765764,1618
21,0,33,9,47,1326,4.695754884739422,17.817574246451976,0.01583710407239819,1619
21,4,32,3,47,1305,4.277798092208037,19.08104263671081,0.016091954022988506,1620
21,1,34,21,52,1088,3.8004626793164094,17.99931178868228,0.019301470588235295,1621
21,5,36,19,52,1088,3.7316479050137636,17.748743133602762,0.019301470588235295,1622
21,1,34,7,50,1496,4.739643874798206,20.114150455386927,0.014037433155080214,1623
21,0,33,8,49,1428,4.467718274712283,18.656325345157477,0.014705882352941176,1624
21,1,36,10,51,1512,4.901012688108721,18.908741581615736,0.013888888888888888,1625
21,0,33,14,50,1258,3.847551730063585,19.19057174848061,0.016693163751987282,1626
21,1,37,12,47,1332,4.333161084490551,19.767657429664236,0.015765765765765764,1627
21,2,37,14,49,1296,4.789613466261247,19.59773632819178,0.016203703703703703,1628
21,8,37,4,50,1410,5.133640713057962,16.986358451622436,0.014893617021276596,1629
21,4,32,5,50,1334,3.565618222695432,21.055481976688945,0.015742128935532233,1630
21,0,38,6,51,1794,4.251102720075126,21.325263401594377,0.011705685618729096,1631
21,1,37,13,49,1369,4.415779782671592,19.59980243713815,0.015339663988312637,1632
21,3,34,21,52,1024,3.73661013302449,15.86129583253318,0.0205078125,1633
21,1,37,14,47,1258,4.9767976139,19.10407021951078,0.016693163751987282,1634
21,0,38,8,52,1755,4.874825542701022,22.677318942431175,0.011965811965811967,1635
21,4,36,12,52,1353,4.511376586354377,18.06098307905209,0.015521064301552107,1636
21,4,36,16,51,1188,4.268203548877026,16.868690533566618,0.017676767676767676,1637
21,2,33,16,48,1056,4.239361108858702,16.82202016695656,0.019886363636363636,1638
21,0,37,1,50,1900,4.8169742486963045,20.755506567540387,0.011052631578947368,1639
21,0,34,4,48,1575,3.9795988132534226,20.08537854576472,0.013333333333333334,1640
21,0,37,6,46,1558,4.553732783230056,20.34872150140658,0.013478818998716302,1641
21,1,36,15,47,1188,3.510296367666254,18.552099290375782,0.017676767676767676,1642
21,1,36,7,44,1368,4.17280048071954,16.622142219384255,0.015350877192982455,1643
21,0,34,1,48,1680,4.594435173155939,20.835219344280514,0.0125,1644
21,0,36,11,50,1480,4.105579847042348,19.240295231681312,0.01418918918918919,1645
21,1,36,9,50,1512,4.825940437098987,19.49641151455072,0.013888888888888888,1646
21,3,37,11,51,1435,5.201420013977675,18.979820462688327,0.014634146341463415,1647
21,2,39,12,52,1558,4.57749864093097,18.822754982267533,0.013478818998716302,1648
21,2,37,0,50,1836,5.203297811714539,20.954634073241454,0.011437908496732025,1649
21,1,30,14,51,1140,4.093349800386973,16.301323504488025,0.018421052631578946,1650
21,3,37,9,49,1435,3.4462047335525776,20.72855474470252,0.014634146341463415,1651
21,0,34,9,50,1470,4.219703639514539,18.938194901635782,0.014285714285714285,1652
21,1,30,15,50,1080,4.686591041675005,16.47495818356294,0.019444444444444445,1653
21,0,28,5,51,1363,3.4922752344479604,20.87612616982879,0.015407190022010272,1654
21,2,36,6,52,1645,4.510630848584081,20.843846507402805,0.01276595744680851,1655
21,0,31,17,48,1024,4.054162924881212,18.193289272955376,0.0205078125,1656
21,0,34,0,46,1645,4.911693939172991,20.567635339226495,0.01276595744680851,1657
21,3,34,9,51,1376,4.439107054530618,18.673695908073988,0.015261627906976744,1658
21,2,34,14,51,1254,3.8600203360112513,20.297852913952635,0.01674641148325359,1659
21,0,32,12,52,1353,5.176393633919594,17.99109442346323,0.015521064301552107,1660
21,2,36,10,38,1015,3.8588246821799395,17.166384312509265,0.020689655172413793,1661
21,0,36,12,47,1332,4.308947086315641,20.179388276370993,0.015765765765765764,1662
21,3,37,12,47,1260,4.864923903673074,16.875703249028554,0.016666666666666666,1663
21,4,36,13,51,1287,4.382672210972688,17.61151772701706,0.016317016317016316,1664
21,2,36,12,49,1330,5.004143653403263,18.737894343274608,0.015789473684210527,1665
21,0,36,11,50,1480,4.129580351029957,19.094745739596753,0.01418918918918919,1666
21,2,35,11,44,1156,3.4168742645906582,18.1472028434991,0.018166089965397925,1667
21,2,33,12,52,1312,3.372406377757725,19.343205158256076,0.01600609756097561,1668
21,6,38,15,51,1221,4.66202132057356,16.80961362847734,0.0171990171990172,1669
21,2,37,11,52,1512,5.95440149056803,18.410274373916884,0.013888888888888888,1670
21,3,38,5,45,1476,4.864534722260891,18.65859183112548,0.014227642276422764,1671
21,0,35,10,51,1512,4.031778881365057,17.868803145679795,0.013888888888888888,1672
21,0,36,18,48,1147,4.50054688509549,19.325613668105607,0.018308631211857017,1673
21,0,38,10,52,1677,5.4125434226197555,20.610474070696963,0.012522361359570662,1674
21,3,36,9,46,1292,4.4444482675320724,18.036385418800926,0.016253869969040248,1675
21,2,34,17,50,1122,4.062402715870861,18.636807423143008,0.01871657754010695,1676
21,2,37,8,50,1548,5.214173985088814,19.976432318564274,0.013565891472868217,1677
21,3,37,9,51,1505,4.644341961570395,19.530814367962712,0.013953488372093023,1678
21,1,35,5,51,1645,3.8970411924620056,20.874134629574925,0.01276595744680851,1679
21,0,34,8,50,1505,5.279807260519506,18.404997788093986,0.013953488372093023,1680
21,3,36,17,48,1088,4.467409101544513,17.576945559261745,0.019301470588235295,1681
21,2,30,9,51,1247,4.5681896621935945,16.72352394093898,0.016840417000801924,1682
21,1,28,4,46,1204,4.932205656709222,18.76498167675653,0.01744186046511628,1683
21,2,36,6,47,1470,4.605994202852148,20.621335514036748,0.014285714285714285,1684
21,4,34,17,52,1116,4.081429350956204,17.725411878510922,0.01881720430107527,1685
21,0,37,4,51,1824,4.478242701674205,23.83124257132389,0.011513157894736841,1686
21,4,34,14,50,1147,4.077938624989339,17.38416489712375,0.018308631211857017,1687
21,0,36,7,51,1665,5.36859690528989,21.545931623340213,0.012612612612612612,1688
21,0,37,4,52,1862,5.88587368845442,20.79034810296185,0.011278195488721804,1689
21,7,36,14,45,960,3.30985321488489,15.029579327382804,0.021875,1690
21,3,37,19,52,1190,4.236089702365698,16.822996277480446,0.01764705882352941,1691
21,1,36,4,52,1764,4.43803711552677,22.401642946882323,0.011904761904761904,1692
21,3,36,23,52,1020,3.3468052770620966,17.096609422552913,0.020588235294117647,1693
21,4,31,5,52,1344,5.403138486324616,18.922835397698837,0.015625,1694
21,2,38,21,52,1184,3.398473986119148,16.66630338557969,0.017736486486486486,1695
21,2,36,18,46,1015,3.9723016449811275,16.886109577789817,0.020689655172413793,1696
21,5,37,15,46,1056,2.638279140076528,16.024058716658477,0.019886363636363636,1697
21,1,30,3,51,1470,4.133111498598289,19.53713510056587,0.014285714285714285,1698
21,3,37,5,45,1435,4.5084587306139525,17.64962133212001,0.014634146341463415,1699
21,0,35,6,50,1620,4.614043911188953,18.458541116376622,0.012962962962962963,1700
21,3,33,4,51,1488,4.359205798516701,19.25558233914564,0.014112903225806451,1701
21,6,38,12,51,1320,4.617912496094877,16.247611938504864,0.015909090909090907,1702
21,1,34,10,48,1326,3.481157044035779,19.745353453837904,0.01583710407239819,1703
21,2,34,12,49,1254,4.1304338920328645,18.299372103145842,0.01674641148325359,1704
21,5,32,6,48,1204,4.1409214743732035,15.769100567752195,0.01744186046511628,1705
21,0,34,4,52,1715,5.48306603648193,20.58420616049527,0.012244897959183673,1706
21,1,37,7,49,1591,4.341858420058111,21.760388940701663,0.013199245757385292,1707
21,0,35,2,51,1800,5.1033916016177905,20.627304833865388,0.011666666666666667,1708
21,1,34,16,52,1258,4.463364998996392,19.11431136406414,0.016693163751987282,1709
21,1,36,13,51,1404,4.500622369401903,17.12745998507902,0.014957264957264958,1710
21,1,34,13,48,1224,3.6842318257124314,17.73849324094293,0.01715686274509804,1711
21,0,34,3,42,1400,3.9766638040942164,19.21157189672593,0.015,1712
21,0,37,14,49,1368,4.6428619565345945,18.135156683734692,0.015350877192982455,1713
21,2,37,13,49,1332,3.802087818296932,18.346469447700105,0.015765765765765764,1714
21,2,30,14,51,1102,3.405760204612323,16.63626935840176,0.019056261343012703,1715
21,0,37,4,49,1748,5.655266255125761,19.68199605143716,0.012013729977116704,1716
21,0,31,1,47,1504,4.332503739857075,18.9421903507504,0.013962765957446808,1717
21,0,36,13,48,1332,4.751409951266787,17.95005074054977,0.015765765765765764,1718
21,4,35,13,51,1248,4.008732646358282,17.623899196637698,0.016826923076923076,1719
21,2,37,6,50,1620,4.616568834414865,18.511850132517285,0.012962962962962963,1720
21,0,30,10,50,1271,5.253748305149162,19.188128151521045,0.016522423288749016,1721
21,0,37,9,47,1482,4.341182950407934,18.240313971320443,0.01417004048582996,1722
21,0,33,5,50,1564,3.6045642643682436,19.560054339871783,0.013427109974424553,1723
21,3,37,22,45,840,3.933635804617056,15.385653680070265,0.025,1724
